(1.025428865723346,-0.01529337043226479)
(1.045710653868642,-0.02886421981841889)
(1.034608460148106,-0.02060163275178454)
(1.029506216855993,-0.01483023405580194)
(1.050233765523146,-0.03207079618678392)
(1.034638891143312,0.1737359999917551)
(1.038761040151799,0.1488181946373424)
(1.021273944545684,0.07204193831797658)
(0.9492742747026136,0.01810777488092973)
(1.006240945386878,0.0009395537476853565)
(0.9927246292284877,0.0007155109336882358)
(0.9989580858197773,0.06909778689611976)
(1.015283075736845,0.1002028247854229)
(1.03168345097502,0.05518748703146769)
(1.045752085632908,0.08835659953154011)
(1.055472441532729,0.1281445977183472)
(1.028360822040729,0.05985261412562375)
(1.03468339659149,0.09109520370000317)
(1.033034338932448,0.05659633039444989)
(1.04144052929122,0.07700771193201492)
(1.045642331328557,0.1292361990796664)
(1.050871282873808,0.1216360796271648)
(1.019387726218925,0.01763090557107645)
(1.015153644840417,0.01587856893456091)
(1.01096675603807,0.00955358082446052)
(1.018150957790105,0.01722857229208373)
(1.024004106763316,0.02331195291943633)
(1.019836163054207,0.01812942801125416)
(1.028975949064385,0.03131738152031961)
(1.024942067438454,0.02396509511674077)
(1.017827344545057,0.0160682699989893)
(1.012751836030558,0.01724928587226136)
(1.019198860779191,0.02242197449723193)
(1.026695471838014,0.031697739088028)
(1.027341231790331,0.03652316750492311)
(1.025439173053797,-0.02009306334441132)
(1.01220964457956,-0.01114240746037516)
(1.020363302850774,-0.01917214174590857)
(1.018370821251698,-0.01701065428127534)
(1.013399115405263,-0.01001881071329474)
(1.028604695856108,-0.02684462998324664)
(1.035934582769613,-0.03342480841195038)
(1.032953832331598,0.03861121881244348)
(1.029920337193901,0.0377442956483602)
(1.018040293603286,0.02033221061924847)
(1.021937317716871,0.02669937565790924)
(0.9848125466378882,0.03085997939968654)
(0.9895702968051011,0.02526340700037684)
(1.043975917010401,-0.02783459495935352)
(1.046035531926512,-0.02881770964862072)
(1.027176191820753,-0.01620049457163808)
(1.034161360357667,-0.02059955382660173)
(1.04683087940649,-0.03092599536844145)
(1.042100327674427,-0.02924169993595524)
(1.030772064033751,0.01083588734978658)
(1.021542404780997,0.001819302635186204)
(1.017372916547104,0.002962415220594658)
(0.9827478891054422,-0.03261847812594596)
(1.037067586979557,0.01374528138472961)
(1.021512053152324,-0.01351809047505616)
(1.023142267615266,-0.0143383891609611)
(1.032127452743295,-0.02031989681026298)
(1.011505304179903,0.005179899265652532)
(0.9494064640891016,-0.007458636143919522)
(0.997137111065406,0.007944373639936528)
(1.003664203206024,0.007853222672312022)
(0.977394504167808,0.007496139890119813)
(1.019651259857662,0.007436128427682361)
(1.018590468415396,-0.01722065051687433)
(1.030997347461979,-0.01977057526689395)
(1.016665476878851,-0.01408040835586235)
(1.020106712754606,-0.01141851695881603)
(1.022757273797495,-0.01368603144895075)
(1.048089484060628,-0.01827680733386026)
(1.03500695668119,-0.01233281671533466)
(1.032275927670069,-0.01354551864150802)
(1.033361405594581,-0.01623986378911481)
(1.037284825273007,-0.01818310713259749)
(1.058279261537454,-0.00401959785949576)
(1.0633531047875,-0.007338411285078626)
(1.060678280723173,-0.007971843718505844)
(1.051741327249714,-0.005271437727591093)
(1.014556573623943,0.0005917681445504028)
(1.021169910308676,-0.001244884405626106)
(1.041363478188382,-0.0006313671547344953)
(1.056965689026038,-0.004288566936338694)
(1.055616477831429,-0.003045311395501868)
(1.047605960951865,-0.002082786207208636)
(1.04598873414573,-0.005374970891382155)
(1.031782389953293,-0.003946479291217358)
(1.044278616885532,-0.00267899278169019)
(1.053445342610088,-0.008249378203082034)
(1.05111113451479,-0.01149083132899612)
(1.056160064544828,-0.01466803431221266)
(1.060777547162661,-0.007705361969432524)
(1.023231411991135,-0.00416050746237813)
(0.9741401384672513,0.04796494826096221)
(0.9768937536905392,0.04769768399429496)
(1.017702486776379,0.0004203919824499829)
(1.045456955902702,-0.04212667717533623)
(1.035938739112347,-0.03001060341173205)
(0.9744219525235275,0.03963814744927672)
(0.9606444818605431,-0.01778976453519941)
(1.034473436438704,-0.02206656222398684)
(1.021427782771001,-0.01982878381342426)
(1.0094309641638,-0.0199941058768224)
(0.9888299687265164,-0.02700322004544349)
(1.014168969547376,-0.03095684849582507)
(1.00454470070787,-0.02721975960416785)
(1.005164288402647,0.002867189419138671)
(1.007790697443964,0.006562540886575396)
(1.17599573436201,0.08116315391828381)
(1.31961959763412,0.04915734569154638)
(0.974051931021465,0.1005267910910346)
(1.376121097171396,0.02753198900910192)
(1.567359544515091,-0.03278681459552352)
(1.50553468227143,-0.01537927269621368)
(1.463428763432843,0.007919459422151208)
(1.392949719812186,0.02253913212348305)
(1.43395524974934,0.01561937657961286)
(1.430797711633397,-0.03247365946315901)
(1.177877100311914,-0.1123477795756842)
(1.627355658146099,-0.05975873579375501)
(1.627742386333603,-0.0551717347582206)
(0.8156383833970038,0.04317324639129306)
(0.9517014003588186,0.04924920321408251)
(0.9767586752706977,0.03190988430552708)
(0.9699327875144863,0.03769981619644026)
(0.987321536441617,0.02615780799175874)
(0.9357577171252232,0.05918618799084053)
(0.9327174493572261,0.05484304705901991)
(0.9437356202369098,0.09535671909458708)
(0.9312509761517762,0.09830817661197475)
(0.9206058358941811,0.08951654833865885)
(0.9329369792439839,0.1019550223187494)
(0.9193664121223685,0.0627824795616938)
(1.121438452963763,0.02156297590248997)
(1.055465698256775,0.01216678912027149)
(1.045246477790335,0.01025407774500145)
(1.073374482096371,0.01481706889342006)
(1.037364357250497,0.003581066142017652)
(1.402001291084086,0.01850141177701067)
(1.021058277575728,0.03373852583969836)
(1.007396662819641,0.01643648176541767)
(1.014294394420904,0.02319510248296246)
(0.9711073061229145,0.0488382092944304)
(0.8511833183541238,0.06661552417074999)
(0.8061478813955962,0.04023767611926399)
(0.7821321721907845,0.03377414072714094)
(0.7863476751046136,0.05275299669756335)
(0.7930713244820375,0.0435882371075109)
(0.7728153507972343,0.005332322122711316)
(0.7832823361243719,-0.004733046216555687)
(0.8263179942529393,-0.08254173818073889)
(0.8179169569722768,-0.05089454670229555)
(1.1735686517941,-0.1304186917744717)
(1.051791963211528,-0.05816586643727135)
(1.065392667285975,-0.04662820053708794)
(0.9740322393366481,-0.04885039435950877)
(0.9793033604008295,-0.0498754993714744)
(1.009321617793168,-0.04908327385432664)
(1.000869276618682,-0.05168860569460928)
(0.9699284486606026,-0.04308456805160368)
(1.074444407884062,-0.02104472643764997)
(1.063465918170773,-0.0233063168271727)
(1.069343838829844,-0.03139623515389666)
(0.9917061378979992,0.02538833772151714)
(0.9886621724864101,0.01673666283154099)
(0.9710030691481539,-0.1064611765425427)
(0.9685621790294883,-0.1029533192894636)
(0.9706051994562501,0.038818602069265)
(1.05147571476729,-0.0005930370482844921)
(1.059083214980865,0.006178199662162535)
(0.9724950446776246,0.05698589446136666)
(0.9708877516501011,0.06207326453164413)
(1.012087969667155,-0.002722305233386434)
(1.016366488110678,-0.003258475976651605)
(1.055511666289647,-0.03593525667826802)
(1.050506467357467,-0.03187623575210736)
(1.041646837452363,-0.02599238728515052)
(1.033506370291449,-0.02030357249164618)
(1.039831807160064,-0.02436495534122658)
(1.004270547798013,0.1794708891683538)
(0.9415409957821401,0.1415937990531658)
(1.045205787930588,0.1767095509126014)
(1.05696521001259,0.1357924749343463)
(1.055520270473937,0.1519762954490414)
(1.055762251658395,0.1544203225486967)
(1.021676948312863,0.1343224137750241)
(1.018663555744899,0.1000750308174375)
(0.9985269878657866,0.155463779951805)
(0.9733452511852845,0.1364595190480614)
(0.9831795323870957,0.09416708467090691)
(1.000867637996687,0.06804564389623471)
(1.04694215337873,0.1252565204552711)
(1.052912164199858,0.1217095626054664)
(1.032176898625672,0.05354358172574081)
(1.033378302939916,0.05704183312976853)
(1.045439491794023,0.08735753925429987)
(1.032564001606873,0.06468013679281916)
(1.037649872203979,0.08811105259603036)
(0.9859366570307621,-0.0006450563638539146)
(0.9855728503488552,0.0009792090080582938)
(1.010948167948188,0.00158864871047313)
(1.009077169016946,0.0010979170820505)
(1.003871641775999,0.001219249004187405)
(1.007341024228109,0.001732518744412191)
(0.9151909222257569,0.02080837602867074)
(1.015573703661193,0.1393290021898987)
(1.035270122095829,0.1528823279239548)
(0.9816066524322039,0.1755969300701249)
(0.9883359000303176,0.1540530163240984)
(1.031463184001048,0.03172860362670887)
(1.02441447769564,0.02284816562357114)
(1.015073135798947,0.01326814007156585)
(1.034719331203598,0.03778203617167118)
(1.032845690263098,0.03507645233701005)
(1.032948885002365,0.03710982800015199)
(1.031098466508948,0.04428421096859328)
(1.031925364987853,0.0415419300515953)
(1.033399974404046,0.04534877055820752)
(1.035136678737831,0.04226433641540588)
(1.025917347369638,-0.02312432999644183)
(1.019563546925875,-0.0165702640473957)
(1.036549863050811,-0.03143042838999551)
(1.035066852194178,-0.03137523320453114)
(1.027802533448187,-0.02230109699746411)
(1.021964495936689,-0.01727590896331855)
(1.020184539605897,-0.001203852685596354)
(1.03045218941136,-0.0007759960697126318)
(1.014351729813976,0.0006038363870048591)
(1.024077592413056,0.0003748774823923962)
(1.023808659347078,-0.0217290197717627)
(1.002934726629172,0.005197558203646712)
(1.009362592566282,-0.004558796167487947)
(1.021504844223797,-0.02161306337314162)
(1.020712605242914,-0.0189951890324304)
(1.027591600570613,-0.02625815068141064)
(1.023600266436641,-0.02409135234579892)
(1.03186381492,-0.03295505269862781)
(1.018394406367376,0.02602988255091827)
(1.012634228282345,0.01871455856081794)
(1.014163799107685,0.023259866474442)
(1.016450588857096,0.03252096388066242)
(1.029177534532562,0.04103482442897735)
(1.021256324442022,0.03833485760478075)
(1.024295171480542,0.03715587282513644)
(1.018986697379806,0.042054135547796)
(1.02441271070959,0.04496456805124635)
(1.029929293667571,0.0453572353378514)
(1.00609276307835,0.002100951461602339)
(1.045673332268878,-0.03287838750943533)
(1.05365122044141,-0.03598872610183541)
(1.053786005919146,-0.03509589102585288)
(1.056472727582078,-0.03712476156160023)
(1.052214763985266,-0.03646476976807767)
(1.052296951562442,-0.035252707775851)
(1.050489996911398,-0.03526382605004239)
(1.025720834773673,0.007281379495271985)
(1.033109264540483,0.007673382823489982)
(1.041408635818156,0.01330799760116886)
(1.042033808873057,-0.001007034477627171)
(1.02804187778796,-0.005291614401731563)
(1.025572286021853,-0.002132099790187523)
(1.03051847943296,0.001790595168492513)
(0.9869213788949391,-0.002530352805112413)
(1.01227898850699,-0.003653958791861601)
(1.0170165804108,-0.01069236908538864)
(1.013224675029065,-0.01674185963989899)
(0.9970001280644614,-0.02283675368030125)
(0.9720790140570427,-0.005440410342085555)
(0.9756990487127848,-0.003593159813410718)
(1.087287628728455,-0.02806422428597008)
(1.092309501613075,-0.03241335672071038)
(1.083760013282059,-0.03435281457694479)
(1.072786221880603,-0.02534706617573024)
(1.034460764634087,-0.006254130259614482)
(0.9982231687438793,0.03569972703931326)
(1.028815458573633,-0.04458724385489191)
(1.041839688486466,-0.04341636233124346)
(1.05250780690691,-0.02943312344506421)
(1.03986599642962,-0.02209792314264466)
(0.9988702030486587,-0.046832071033815)
(0.9838607173216737,-0.0472883072331888)
(0.9789320625437363,-0.04353688281160524)
(0.9851061705588748,-0.03828920301162936)
(0.9842184282677316,-0.0253993566643342)
(0.9860397187465069,-0.02543224020306968)
(1.033290532478495,0.01253287642813184)
(1.030248103646872,0.007493942570974565)
(1.04064331155556,0.01650465299968098)
(1.029339452645951,0.0120194694013177)
(1.080879622982218,0.02290741702545271)
(1.071539347893517,0.01482942747241662)
(1.074645697367967,0.01654033496094559)
(1.012735106467888,0.005960595700534444)
(1.009726417458368,0.005347677769908386)
(0.9381205894939851,0.04921987147037349)
(0.9491565924477724,0.03315870739457166)
(0.9273322737249775,0.04324260167156335)
(0.9278462343840317,0.053724366019221)
(1.002751797856931,0.009321236599222679)
(0.9662572509364452,-0.001444067833808206)
(0.9652398931791167,0.008548070363803031)
(0.950159478580667,0.002491586887300015)
(0.9376960309248504,0.01560973232507867)
(0.9373822228370627,0.02630083720087057)
(0.9486846557012085,0.02373647951708126)
(0.9612973548011816,0.02908808847699268)
(0.9853086441905382,0.01502205088509871)
(0.9751068207885668,0.01702281669674904)
(1.038814652600158,0.0140398756375663)
(1.014278433325144,0.00309800039856371)
(1.027169113192858,0.007617273380506665)
(1.02496153170972,0.007775377376935085)
(1.02017793966163,-0.003315839774900152)
(1.028558205507385,-0.006583031453084243)
(1.045467471901827,-0.005906241201652192)
(1.032001019230097,-0.003865564216709976)
(1.011073517573336,-0.005961876422495327)
(0.9417902200323699,0.05637685558905009)
(0.9357322236803105,0.07223677585044629)
(1.041159261308788,-0.04303950520600886)
(1.004547248182079,-0.04625415534294236)
(1.035960918644324,0.007435570185924965)
(1.014369405823673,-0.005592540575078427)
(1.019057920850056,-0.005359568914047555)
(1.02345207249573,-0.007951809723254353)
(1.016806379921826,-0.007358914008451807)
(1.008550251910742,-0.003858742775164526)
(1.020163240417119,-0.01011787604194816)
(1.023257135936432,-0.01060423374736823)
(0.9375229505003299,-0.00510205164111802)
(0.9896770214445227,-0.004985858163808806)
(0.9712027908918677,0.01533604928502196)
(0.9722682828365077,0.004528821503313137)
(1.05141610526394,-0.0157777231110179)
(1.059193638473639,-0.01380915623865031)
(1.058115028788212,-0.01085155918930097)
(1.043294340461401,-0.01302865516791033)
(1.042922327759462,-0.009897221369277882)
(1.049735229963854,-0.009473725462289207)
(1.061748809968236,-0.01593401773406767)
(1.063634411460676,-0.01385831759473801)
(1.064680357917308,-0.01022624439572029)
(1.062498009020723,-0.01356264194250618)
(1.06617833449702,-0.008421226724933577)
(1.066276591572899,-0.009850955296420718)
(1.047933951359678,-0.001767145860853801)
(1.037019393665032,-0.0001429716609271245)
(1.024472579222984,0.0005173662076066266)
(1.046904864849155,-0.00270273848818065)
(1.031498042237172,-0.000811539424220025)
(1.024511675423794,0.0003609810517575435)
(1.008693151086334,0.001493153309100321)
(1.011282421240571,0.002239067430879437)
(1.030100997619892,0.0001797099202586184)
(1.024055755199685,0.0004972702026964811)
(1.036500395087138,-0.0002003797330534585)
(1.04105231451826,-0.01102945586684478)
(1.028623460817738,-0.00716669177311541)
(1.016805012388177,-0.005605131095326123)
(1.028230805595572,-0.03230770592600377)
(0.9696447403629903,0.05924658941092797)
(0.9637749890345014,0.07106884669621835)
(0.9796371134330693,0.06909639602229072)
(0.9795995579771771,0.06264168163955269)
(1.018332710073106,0.007169426991377716)
(1.015897593239727,0.008356851631496711)
(1.037403875304076,-0.005336498814808827)
(1.025778643565842,-0.0004825978693972102)
(1.033388118945213,-0.007452062304134471)
(1.024510004561455,0.005558560665862881)
(1.030494486061735,-0.0412535429084513)
(1.037470383880854,-0.008977300040019724)
(1.040961117627697,-0.01372891107097824)
(1.031775267099468,-0.01770696131173116)
(1.036987073663633,-0.03171501163273378)
(1.040480981568885,-0.05034371944450913)
(1.048252554207454,-0.05105787471800682)
(1.030629534233191,-0.03642713453781471)
(1.015470175753397,-0.004211879658598241)
(1.002581460070118,0.000966654394054058)
(1.004910627773587,-0.01367764046258315)
(0.9950416523749859,-0.002572304727382054)
(0.9524963219368846,0.0619059209878591)
(0.9303068083177398,0.08055853738167168)
(1.004988022537219,-0.02560938237239082)
(0.9876909902709136,0.01180843623780871)
(0.9774719225546692,-0.02194476779998164)
(1.015254498867181,-0.03173176763925824)
(0.9997044897577149,-0.0197757493901028)
(0.9820798163802358,-0.0140893656020582)
(1.018109415918629,-0.03904300248943234)
(1.008054136854407,-0.0347455241188097)
(0.9905617696872795,-0.03062710711727614)
(1.004501179482368,-0.03301537712289538)
(0.9866378554518506,-0.03089841034431712)
(0.9798424659674068,-0.03104718449677404)
(0.9955442415641269,-0.008970602838193514)
(1.009580331021379,-0.01742693497278613)
(0.9959170031203112,-0.01297582655758341)
(0.9720502719572353,-0.02389800330042077)
(0.9827251317385062,-0.02264006349939851)
(1.007918250483279,-0.009318546031307632)
(0.9842972579366315,-0.009607556906001452)
(0.9769329949327342,0.007745452132032306)
(1.004501113898694,-0.006683625071785099)
(1.00311410006086,-0.01523351741107712)
(1.000118326097439,-0.003345386929058705)
(1.030215911190208,-0.0308255383341042)
(1.03363796520204,-0.0260794020390653)
(0.9808261512890472,-0.009063337225035573)
(0.9968486029589336,-9.959821107303143e-06)
(1.006610063838358,0.005835131985039379)
(1.000608769155881,0.002493591344499833)
(1.231411854828901,0.06768962790596593)
(1.174030889097338,0.08286437152006612)
(0.9987834613431164,0.09037334005144)
(0.9507340504412607,0.1057769012133975)
(0.9390568585977256,0.0979636993358549)
(0.9536115393923001,0.09038307503624049)
(1.248509044061421,0.06632009896173964)
(1.322543049257528,0.05288004382467048)
(1.347300484205702,0.01408502294359949)
(1.225020374563548,-0.03241208300934845)
(1.612041390835081,-0.03104386465284348)
(1.579843516048971,-0.02027095803996836)
(1.517741316987547,0.007379529355249362)
(1.611040047142709,-0.04181594195784202)
(1.572860304035617,-0.04229263641165971)
(1.466565728978797,0.01695851916988707)
(1.39570711099973,0.03644638732285598)
(1.502206578885353,0.01135864836496502)
(1.526646939632874,0.002389970644417607)
(1.417567073374231,0.02842942205112901)
(1.376724114001235,0.0384049695670949)
(1.469828591990525,0.01362181429550271)
(1.462642992593061,0.01616950074638969)
(1.349928160029458,0.02596364667696037)
(1.408269411206551,0.02093622917182241)
(1.4458465345886,-0.01642102617883986)
(1.422988394164,0.009852525382410634)
(1.505659751907575,-0.008070894978085878)
(1.511922072549648,-0.0213881929229835)
(1.560891019262338,-0.05630357776893694)
(1.49270494077794,-0.05446532063620078)
(1.255844451775226,-0.1152055971477212)
(1.579946689452738,-0.0556383883903399)
(1.603448550209285,-0.06898499738724224)
(1.24748229619635,-0.1218013476940676)
(0.8120541995407109,0.01607677390930446)
(0.8711867961572115,0.01254126704489501)
(0.8566004395414328,0.06264918586385551)
(0.9433323554526616,0.04110932228233663)
(0.9015893654215426,0.04383444008107187)
(0.8154575386714977,0.09997025533792774)
(0.8075910593308666,0.0813543435453554)
(0.8762439681579302,0.1140454970450096)
(0.8458258782759438,0.09256072879244549)
(0.9093690718570268,0.07437964813766526)
(0.9084662363971127,0.06203961194248906)
(0.9416806460129393,-0.1151642660165176)
(0.9470722160837515,-0.1176242097354529)
(0.9204208745229596,0.06195236927120001)
(0.9178656177070948,0.08018581160694939)
(0.9184595159456329,0.08375422980799895)
(0.9203473488824697,0.07500122597024517)
(0.9193350574873932,0.08337903110698223)
(0.929058616386481,0.06705810151355322)
(0.9272334576286603,0.07057099330129675)
(0.9182685747317527,0.08729650352603925)
(0.9212794773019718,0.09335123907260709)
(0.9097060527296212,-0.02391679004165294)
(0.9113727376856653,-0.01378734650241175)
(1.255863128108269,0.04495692076300432)
(1.234634100304538,0.06189025270410119)
(1.287564137215566,0.04992414397326821)
(1.004396149308882,0.0374188861553198)
(1.179332393668141,0.04572753326002106)
(0.9959419035344652,0.020791164060708)
(0.9469989137441537,-0.003571768740248025)
(0.9353040063969962,0.04867580799780406)
(0.9618105657400957,0.0286188251543124)
(0.9484371715266748,0.02917697856836637)
(0.9354150092918925,0.03765419163826916)
(0.9609137417337075,0.03619936026793365)
(0.9493172080331078,0.04527626317350308)
(1.084581196585227,0.0191520919271159)
(1.147252068178072,0.03656521007364332)
(1.179998259624444,0.03199583960895447)
(1.141110863228487,0.02573432012307946)
(1.223817762416634,0.02818537547153822)
(1.162976520387845,0.0253335166827265)
(1.048516074771012,0.02281124692936593)
(1.057090212192322,0.03027505134023139)
(1.046291531770747,0.02220440462101048)
(1.034429715924192,0.01131996875838544)
(1.289997905468468,0.02926145376549268)
(1.232633903036708,0.02915863560856769)
(1.024986061499908,0.01361104521802811)
(1.311399099054966,0.03127337356371979)
(1.157443561794678,0.04458650477306621)
(1.264487441927759,0.03561137022464037)
(1.195617010915917,0.04222268846933023)
(1.242628583935607,0.003688097655205721)
(1.062774847331613,0.04585381311558002)
(1.132279074079122,0.04381423296467561)
(1.131550775728466,0.04557329325124778)
(1.003507454331234,0.04560196418291658)
(1.116682183831942,0.0350512867140962)
(1.053038080594998,0.0432011836465697)
(1.010393605260854,0.03948596448901023)
(1.003147189185196,0.03772902676981187)
(1.011880119571485,0.0324214935980696)
(1.005089995691029,0.0350263260759552)
(0.9940822487117954,0.03153267510505637)
(1.009123553940048,0.02600206795302738)
(1.018315078998501,0.03669553089090202)
(1.009972641093232,0.03946411964999598)
(1.020072250803928,0.04345048749297777)
(1.023881046242423,0.04308734358000266)
(0.999308132636716,0.01346205482177517)
(1.005211510361465,0.02058727261310983)
(1.009046702869693,0.0314232831570994)
(1.002189787853022,0.03277458410270478)
(0.8010095476895051,-0.09745079589820305)
(0.9672641009392846,0.03076451989751589)
(0.9716243365497943,0.03202886863173475)
(0.9861907115024201,0.004337348747409531)
(0.9731725795149313,0.04487091346860204)
(0.9669189017249867,0.05886512238103474)
(0.9677806664971356,0.05254600280420749)
(0.9782789329589276,0.02327318479380603)
(1.001156656944583,0.004560151536315188)
(0.9895089764370468,0.02143200747467424)
(0.9817008065143139,0.02417807410328453)
(0.9742845549954535,0.03314729360649859)
(0.9713312280127097,0.03924156355380235)
(0.9750679687591934,0.03935647075107118)
(0.9833453332146068,0.02743167983312332)
(0.9875280594307824,0.01905544282224473)
(0.98533641913121,0.01799737800862517)
(0.9940920777358542,0.006262881634299968)
(0.819228142407631,0.02549267224988195)
(0.8071708199188786,0.0754533380377701)
(0.7902829417322693,-0.08498392161373411)
(0.9714220321483478,-0.09077873860543792)
(0.8630753146921187,-0.05807712834841119)
(1.057176786603585,-0.0972854321676689)
(0.9805399116088532,-0.08022386327140585)
(0.867351731762838,-0.04703960927840412)
(0.8313710584490904,-0.02921864681603722)
(0.8747038354698933,-0.09239814479996787)
(1.071197070118164,-0.1261262885903646)
(1.025660106323532,-0.09248846600466677)
(0.9440339637856592,-0.08257575320652374)
(1.190955348089332,-0.1176246092458031)
(1.16530788377387,-0.1110801982263907)
(1.074782763011502,-0.1164322855167251)
(0.9574794264567876,-0.09872752266938346)
(0.8428599702158068,-0.05181971702493471)
(0.8273085587260838,-0.03048147670179275)
(0.7763812735020756,0.02232334049392671)
(0.7865966447551332,0.01449703307575609)
(0.7476312694965546,-0.07351019848918512)
(0.7346824873306211,-0.068283533247813)
(1.00056688137302,-0.1403336794643338)
(1.134379318568322,-0.1349171715483548)
(0.9359016643938947,-0.1419645391006881)
(1.058850593124778,-0.05045546504541425)
(1.061624920749915,-0.04449363301628191)
(1.029070648197007,-0.05281551673487612)
(1.045581165216075,-0.04817250447970548)
(1.059750087874192,0.001790227573496862)
(1.041449715080237,0.0106484468576507)
(1.022610354967197,0.03549220728358863)
(1.020342450765829,-0.004962308398531227)
(1.0324156096944,-0.0166794213011267)
(1.044698136298737,-0.02871273807651021)
(1.044209688688079,-0.02729947272373611)
(1.030525960043567,0.06299189909812865)
(1.027289622816101,0.050261725739421)
(1.065333060892104,-0.0230226043688939)
(1.059667951956573,0.004056037954783224)
(1.042784243041209,0.02048854573279208)
(0.9930518403006815,0.0007790189453781277)
(0.9811126938488592,0.004899045725678865)
(0.9826864037455775,0.005080468470948431)
(0.9431755606808139,0.03930007565253465)
(0.969927518475698,0.02429743120414039)
(0.962345856742546,0.03926205572682741)
(0.9585675413110059,0.03521751723452191)
(0.9812093068645575,0.02354475465356738)
(0.9869721425934087,0.02633226100846276)
(0.9789162076907026,0.031559978312833)
(0.9751974001234092,0.03226078858402086)
(0.9183895974697898,-0.1094812390378066)
(0.9200593646255705,-0.1227792277211307)
(0.9117283350363541,-0.1117872394513636)
(0.9857040880836669,0.01305365335766818)
(0.9780612666538914,0.008776722911914695)
(1.004712903995621,0.007670477269260051)
(1.002272497273894,0.0056500782426803)
(1.019687686308901,-0.006014055749075874)
(1.032235283787324,-0.01913958282346992)
(1.003442591711112,-0.005732237960085889)
(0.9967014379730668,-0.002137924604735947)
(0.9924529375562224,0.001017402849113288)
(0.9969890870910834,0.0003436900259573833)
(1.045015911038838,-0.06146152052470578)
(0.9860037565989271,-0.08592570685449687)
(1.010537919774967,-0.0767656056768078)
(0.9454947893925693,-0.1104062177417457)
(0.9128834768631613,-0.130188634336401)
(0.9300898364043768,-0.1245078325443501)
(0.9702024888178993,0.04821030837651225)
(0.9678584645125361,-0.02641843395329911)
(0.9858663210722847,-0.04933227213638258)
(0.9750847216817513,-0.07112555742078078)
(0.951574519766501,-0.006094074115527381)
(1.025140454826097,-0.01662673990981498)
(1.03868029672254,-0.009063981023657346)
(0.962415352059006,0.09178047782405044)
(0.9625105130201725,0.08029977325822731)
(0.9226404536939684,0.1589981812430009)
(0.8769273775017222,0.1382718725646693)
(0.853203629107242,0.1322655507500271)
(0.9675245018271307,0.005821791258787188)
(0.9623336776094126,0.01341813022466011)
(0.9826407893081245,0.006628044358804099)
(0.9786048968038975,0.004301371355313113)
(1.013075961289408,0.002491142154469365)
(1.012190740379007,0.002347810061612557)
(1.006467946874896,0.00061722622090173)
(1.004936334086657,0.0003068650386880734)
(1.007916304548315,0.0006992745104472352)
(0.9801262507538671,0.09122490085334023)
(0.9673789769076344,0.1296629583103291)
(0.9721097798244236,0.05593621443871883)
(0.9381712367410536,0.07212679004160755)
(1.045509992789143,0.1766354240443615)
(1.031059439013174,0.1776672202930393)
(1.002547651020563,0.1874527692159977)
(1.034783291326162,0.1883577658724087)
(1.016433160189842,0.0159874204307743)
(1.022704647864944,0.02380107569431458)
(1.016841771400753,0.01492223805198113)
(1.02163382462049,0.01979564898685749)
(1.030378539045179,0.03246677261719344)
(1.029812815716413,0.02997181739638237)
(1.014904841768503,-0.01133363183172775)
